1.05 6.5649 -19.553 13.5102 -0.00188775
1.06 6.60207 -19.5902 13.5102 -0.00188744
1.07 6.64256 -19.6307 13.5102 -0.0018871
1.08 6.6864 -19.6745 13.5102 -0.00188673
1.09 6.73363 -19.7218 13.5102 -0.00188633
1.1 6.7843 -19.7725 13.5102 -0.00188589
1.11 6.83847 -19.8266 13.5102 -0.00188541
1.12 6.89618 -19.8843 13.5102 -0.0018849
1.13 6.9575 -19.9457 13.5102 -0.00188434
1.14 7.02249 -20.0106 13.5102 -0.00188374
1.15 7.09122 -20.0794 13.5102 -0.00188309
1.16 7.16375 -20.1519 13.5102 -0.0018824
1.17 7.24017 -20.2283 13.5102 -0.00188165
1.18 7.32055 -20.3087 13.5102 -0.00188085
1.19 7.40497 -20.3931 13.5102 -0.00187999
1.2 7.49354 -20.4817 13.5102 -0.00187907
1.21 7.58633 -20.5745 13.5102 -0.00187808
1.22 7.68346 -20.6716 13.5102 -0.00187702
1.23 7.78503 -20.7732 13.5102 -0.00187588
1.24 7.89114 -20.8793 13.5102 -0.00187467
1.25 8.00193 -20.9901 13.5102 -0.00187336
1.26 8.11749 -21.1056 13.5102 -0.00187197
1.27 8.23798 -21.2261 13.5102 -0.00187046
1.28 8.36352 -21.3517 13.5102 -0.00186885
1.29 8.49425 -21.4824 13.5102 -0.00186713
1.3 8.63032 -21.6185 13.5102 -0.00186527
1.31 8.77189 -21.76 13.5102 -0.00186327
1.32 8.91912 -21.9073 13.5102 -0.00186113
1.33 9.07219 -22.0603 13.5102 -0.00185882
1.34 9.23126 -22.2194 13.5102 -0.00185633
1.35 9.39652 -22.3847 13.5102 -0.00185365
1.36 9.56817 -22.5563 13.5102 -0.00185075
1.37 9.74641 -22.7346 13.5102 -0.00184763
1.38 9.93144 -22.9196 13.5102 -0.00184425
1.39 10.1235 -23.1116 13.5102 -0.00184059
1.4 10.3228 -23.3109 13.5102 -0.00183664
1.41 10.5295 -23.5177 13.5102 -0.00183235
1.42 10.744 -23.7321 13.5102 -0.00182769
1.43 10.9664 -23.9545 13.5102 -0.00182263
1.44 11.197 -24.1852 13.5103 -0.00181714
1.45 11.4361 -24.4242 13.5103 -0.00181115
1.46 11.6839 -24.672 13.5103 -0.00180463
1.47 11.9407 -24.9288 13.5103 -0.00179751
1.48 12.2067 -25.1949 13.5103 -0.00178974
1.49 12.4823 -25.4705 13.5103 -0.00178124
1.5 12.7677 -25.7559 13.5103 -0.00177195
1.51 13.0632 -26.0514 13.5103 -0.00176176
1.52 13.369 -26.3571 13.5103 -0.00175059
1.53 13.6853 -26.6735 13.5103 -0.00173834
1.54 14.0124 -27.0006 13.5103 -0.00172487
1.55 14.3506 -27.3387 13.5103 -0.00171007
1.56 14.6998 -27.688 13.5103 -0.00169379
1.57 15.0605 -28.0486 13.5103 -0.00167587
1.58 15.4325 -28.4207 13.5103 -0.00165614
1.59 15.816 -28.8042 13.5103 -0.0016344
1.6 16.2109 -29.1991 13.5103 -0.00161046
1.61 16.6171 -29.6053 13.5103 -0.0015841
1.62 17.0345 -30.0227 13.5103 -0.00155507
1.63 17.4628 -30.451 13.5103 -0.00152313
1.64 17.9014 -30.8896 13.5103 -0.00148802
1.65 18.3498 -31.3381 13.5103 -0.00144948
1.66 18.8073 -31.7956 13.5103 -0.00140726
1.67 19.2729 -32.2612 13.5103 -0.0013611
1.68 19.7454 -32.7337 13.5102 -0.00131077
1.69 20.2234 -33.2117 13.5102 -0.0012561
1.7 20.7052 -33.6935 13.5102 -0.00119696
1.71 21.1889 -34.1772 13.5102 -0.00113329
1.72 21.672 -34.6604 13.5101 -0.00106517
1.73 22.1521 -35.1405 13.5101 -0.000992786
1.74 22.6261 -35.6145 13.51 -0.000916501
1.75 23.0907 -36.0791 13.5099 -0.000836875
1.76 23.5424 -36.5309 13.5099 -0.000754694
1.77 23.9772 -36.9657 13.5098 -0.000670983
1.78 24.3911 -37.3797 13.5097 -0.000587022
1.79 24.7797 -37.7684 13.5095 -0.000504337
1.8 25.1388 -38.1275 13.5094 -0.00042467
1.81 25.4639 -38.4527 13.5093 -0.000349932
1.82 25.7509 -38.7397 13.5091 -0.000282129
1.83 25.9958 -38.9848 13.5089 -0.000223266
1.84 26.1952 -39.1842 13.5087 -0.000175235
1.85 26.346 -39.3351 13.5085 -0.000139696
1.86 26.4459 -39.4351 13.5083 -0.000117963
1.87 26.4934 -39.4827 13.5081 -0.000110907
1.88 26.4877 -39.4771 13.5079 -0.000118888
1.89 26.4289 -39.4184 13.5077 -0.000141723
1.9 26.3179 -39.3074 13.5075 -0.000178704
1.91 26.1565 -39.1461 13.5073 -0.000228643
1.92 25.9471 -38.9368 13.5071 -0.000289965
1.93 25.6929 -38.6826 13.507 -0.000360814
1.94 25.3974 -38.3872 13.5068 -0.000439175
1.95 25.0647 -38.0546 13.5067 -0.000522992
1.96 24.6989 -37.6889 13.5065 -0.00061027
1.97 24.3045 -37.2945 13.5064 -0.000699165
1.98 23.8858 -36.8759 13.5063 -0.000788039
1.99 23.4471 -36.4372 13.5062 -0.0008755
2 22.9923 -35.9825 13.5062 -0.000960418
2.01 22.5254 -35.5156 13.5061 -0.00104192
2.02 22.0499 -35.0401 13.5061 -0.00111936
2.03 21.569 -34.5592 13.506 -0.00119233
2.04 21.0856 -34.0758 13.506 -0.00126058
2.05 20.6022 -33.5924 13.5059 -0.00132403
2.06 20.121 -33.1113 13.5059 -0.0013827
2.07 19.6441 -32.6344 13.5059 -0.00143672
2.08 19.173 -32.1633 13.5059 -0.00148627
2.09 18.7091 -31.6994 13.5059 -0.0015316
2.1 18.2535 -31.2438 13.5059 -0.00157295
2.11 17.8071 -30.7974 13.5059 -0.00161062
2.12 17.3707 -30.361 13.5059 -0.00164487
2.13 16.9448 -29.9351 13.5059 -0.00167599
2.14 16.5297 -29.5201 13.5059 -0.00170424
2.15 16.1259 -29.1163 13.5059 -0.00172988
2.16 15.7335 -28.7239 13.5059 -0.00175313
2.17 15.3525 -28.3428 13.5059 -0.00177424
2.18 14.9829 -27.9733 13.5059 -0.00179339
2.19 14.6247 -27.6151 13.5059 -0.00181079
2.2 14.2779 -27.2683 13.5059 -0.00182659
2.21 13.9421 -26.9325 13.5059 -0.00184095
2.22 13.6173 -26.6077 13.5059 -0.00185402
2.23 13.3033 -26.2937 13.5059 -0.00186592
2.24 12.9998 -25.9902 13.5059 -0.00187677
2.25 12.7065 -25.6969 13.5059 -0.00188667
2.26 12.4232 -25.4136 13.5059 -0.00189571
2.27 12.1497 -25.1401 13.5059 -0.00190397
2.28 11.8857 -24.8761 13.5059 -0.00191154
2.29 11.6308 -24.6212 13.5059 -0.00191847
2.3 11.3849 -24.3753 13.5059 -0.00192482
2.31 11.1477 -24.1381 13.5059 -0.00193066
2.32 10.9189 -23.9093 13.5059 -0.00193603
2.33 10.6982 -23.6886 13.5059 -0.00194097
2.34 10.4854 -23.4759 13.5059 -0.00194552
2.35 10.2803 -23.2707 13.5059 -0.00194972
2.36 10.0826 -23.073 13.5059 -0.00195359
2.37 9.89212 -22.8825 13.5059 -0.00195718
2.38 9.70858 -22.699 13.5059 -0.00196049
