  0.0000    1.000000    0.000000    0.000000    7.280000
  0.1000    0.802569   -3.379125    0.728000    6.005711
  0.2000    0.324175   -5.245153    1.201142    3.022520
  0.3000   -0.246462   -5.397902    1.332504   -0.354107
  0.4000   -0.755405   -4.148582    1.130321   -3.429644
  0.5000   -1.076178   -1.697343    0.646575   -5.744905
  0.6000   -1.094874    1.699463   -0.018660   -6.620203
  0.7000   -0.736285    5.038370   -0.677465   -5.251603
  0.8000   -0.087200    6.645850   -1.068981   -2.015080
  0.9000    0.592885    5.945329   -1.080481    1.444096
  1.0000    1.101866    3.703068   -0.780162    3.985066
  1.1000    1.333498    0.662367   -0.283468    5.318523
  1.2000    1.234339   -2.701402    0.283543    5.277346
  1.3000    0.793218   -5.756016    0.772001    3.575750
  1.4000    0.083136   -7.264427    0.998693    0.301523
  1.5000   -0.659668   -6.238056    0.832306   -3.165276
  1.6000   -1.164475   -3.343082    0.365638   -5.202037
  1.7000   -1.328284    0.044090   -0.208102   -5.473848
  1.8000   -1.155657    3.154686   -0.729132   -4.309079
  1.9000   -0.697347    5.537044   -1.069917   -1.944256
  2.0000   -0.048248    6.571454   -1.117983    1.383970
  2.1000    0.616944    5.442641   -0.793123    4.803213
  2.2000    1.040280    2.330205   -0.157340    6.645679
  2.3000    1.082985   -1.182614    0.536012    6.136838
  2.4000    0.803757   -3.817277    1.070027    3.975592
  2.5000    0.319530   -5.236137    1.331131    0.970228
  2.6000   -0.243471   -5.300895    1.264073   -2.379276
  2.7000   -0.740649   -3.756703    0.855276   -5.491106
  2.8000   -0.994811   -0.602452    0.165851   -7.217533
  2.9000   -0.861139    2.933126   -0.588231   -6.450343
  3.0000   -0.408186    5.145650   -1.124217   -3.662968
  3.1000    0.167991    5.545889   -1.320825   -0.268745
  3.2000    0.700992    4.467661   -1.177966    2.877704
  3.3000    1.061523    2.186508   -0.745284    5.322949
  3.4000    1.138293   -1.069141   -0.113376    6.502028
  3.5000    0.847695   -4.546795    0.555122    5.610481
  3.6000    0.228934   -6.617249    1.008720    2.642894
  3.7000   -0.475755   -6.317389    1.083701   -0.911900
  3.8000   -1.034544   -4.247263    0.826340   -3.644426
  3.9000   -1.325208   -1.278386    0.354816   -5.151199
  4.0000   -1.290221    2.056144   -0.203900   -5.317503
  4.1000   -0.913979    5.213222   -0.708685   -3.922921
  4.2000   -0.247576    7.139201   -0.988484   -0.900788
  4.3000    0.513861    6.639157   -0.888843    2.683279
  4.4000    1.080255    3.980722   -0.451828    5.074169
  4.5000    1.310006    0.584416    0.125991    5.613435
  4.6000    1.197138   -2.598916    0.670859    4.624774
  4.7000    0.790223   -5.103896    1.050946    2.424736
  4.8000    0.176359   -6.414050    1.155806   -0.756396
  4.9000   -0.492587   -5.753255    0.899667   -4.271299
  5.0000   -0.974292   -2.949482    0.301546   -6.559221
