  0.0000    0.726834    0.000000    0.000000    7.339388
  0.0700    0.613361   -2.805492    0.513757    6.347286
  0.1400    0.334065   -4.489064    0.888620    4.027492
  0.2100   -0.015108   -4.969531    1.077606    1.368673
  0.2800   -0.361669   -4.539774    1.080234   -1.190313
  0.3500   -0.650676   -3.369482    0.910962   -3.481066
  0.4200   -0.833396   -1.496766    0.592885   -5.336127
  0.4900   -0.860224    1.067501    0.163905   -6.404714
  0.5600   -0.683946    3.978270   -0.303775   -6.032667
  0.6300   -0.303266    6.089847   -0.680669   -3.921802
  0.7000    0.168632    6.453884   -0.852827   -1.005318
  0.7700    0.600278    5.357929   -0.821413    1.555020
  0.8400    0.918743    3.473813   -0.635124    3.404888
  0.9100    1.086612    1.164342   -0.344729    4.539925
  0.9800    1.081750   -1.398214    0.000465    4.930774
  1.0500    0.890862   -4.045089    0.345579    4.418890
  1.1200    0.515438   -6.348382    0.619110    2.724232
  1.1900    0.002088   -7.338228    0.726972   -0.079997
  1.2600   -0.511914   -6.344325    0.607910   -2.886694
  1.3300   -0.886117   -4.008641    0.322835   -4.559655
  1.4000   -1.073123   -1.338218   -0.030441   -5.008981
  1.4700   -1.073468    1.216781   -0.378423   -4.540481
  1.5400   -0.902774    3.488389   -0.666109   -3.335133
  1.6100   -0.585094    5.314010   -0.845341   -1.439712
  1.6800   -0.158813    6.354658   -0.867669    1.128488
  1.7500    0.304559    5.973896   -0.687353    4.033194
  1.8200    0.677533    3.863815   -0.303021    6.145386
  1.8900    0.845493    0.941961    0.173001    6.502101
  1.9600    0.809407   -1.614466    0.607273    5.379366
  2.0300    0.619467   -3.441358    0.926112    3.466581
  2.1000    0.327617   -4.540954    1.092594    1.138826
  2.1700   -0.016266   -4.892744    1.085548   -1.426879
  2.2400   -0.357367   -4.349184    0.892831   -4.061457
  2.3100   -0.625152   -2.642981    0.516944   -6.347648
  2.3800   -0.727385    0.159929    0.004160   -7.334749
  2.4500   -0.602762    2.967774   -0.509921   -6.339466
  2.5200   -0.311896    4.630609   -0.883365   -3.988508
  2.5900    0.045523    5.049095   -1.068312   -1.306816
  2.6600    0.394977    4.542027   -1.066319    1.243789
  2.7300    0.681407    3.301831   -0.894182    3.495828
  2.8000    0.857233    1.383864   -0.576903    5.291631
  2.8700    0.875148   -1.188257   -0.153353    6.303781
  2.9400    0.690877   -4.086551    0.305626    5.913585
  3.0100    0.303031   -6.199235    0.674549    3.804339
  3.0800   -0.177016   -6.549299    0.838233    0.877456
  3.1500   -0.613871   -5.400385    0.797393   -1.675094
  3.2200   -0.933070   -3.459323    0.603720   -3.478899
  3.2900   -1.098176   -1.113719    0.310347   -4.542877
  3.3600   -1.088990    1.454702   -0.032282   -4.855468
  3.4300   -0.894518    4.076627   -0.369419   -4.279998
  3.5000   -0.518262    6.345121   -0.631482   -2.561806
  3.5700   -0.006201    7.328956   -0.728072    0.239734
  3.6400    0.507791    6.332679   -0.597919    3.048665
  3.7100    0.880374    3.967069   -0.301258    4.701871
  3.7800    1.063181    1.274434    0.060343    5.089839
  3.8500    1.058795   -1.271380    0.411319    4.544389
  3.9200    0.885188   -3.503431    0.696557    3.269564
  3.9900    0.568314   -5.269040    0.869058    1.329224
  4.0600    0.147522   -6.252148    0.882648   -1.246791
  4.1300   -0.306986   -5.851790    0.694507   -4.138322
  4.2000   -0.671728   -3.743404    0.303283   -6.251348
  4.2700   -0.831063   -0.811831   -0.180681   -6.595411
  4.3400   -0.785384    1.736890   -0.620074   -5.420934
  4.4100   -0.587898    3.517514   -0.939612   -3.451990
  4.4800   -0.292933    4.545709   -1.103353   -1.088978
  4.5500    0.048501    4.818974   -1.092069    1.481721
  4.6200    0.381724    4.211382   -0.895912    4.090630
  4.6900    0.638094    2.480770   -0.519381    6.340838
  4.7600    0.729032   -0.319347   -0.008195    7.320855
  4.8300    0.593386   -3.129304    0.505539    6.323935
  4.9000    0.290929   -4.773386    0.877156    3.944301
  4.9700   -0.074888   -5.131179    1.057741    1.241041
  5.0400   -0.427436   -4.547545    1.050902   -1.299594
  5.1100   -0.711545   -3.238318    0.875798   -3.511244
  5.1800   -0.880800   -1.275793    0.559328   -5.246287
  5.2500   -0.890156    1.304072    0.141318   -6.199823
  5.3200   -0.698230    4.188490   -0.308647   -5.788566
  5.3900   -0.303767    6.301679   -0.669082   -3.681047
  5.4600    0.184005    6.640369   -0.823994   -0.745115
  5.5300    0.625885    5.440961   -0.773398    1.799838
  5.6000    0.945739    3.444535   -0.572016    3.557204
  5.6700    1.108120    1.064556   -0.275389    4.549464
  5.7400    1.094777   -1.507976    0.064909    4.783291
  5.8100    0.897003   -4.103497    0.394271    4.143382
  5.8800    0.520288   -6.334842    0.644982    2.399939
  5.9500    0.010125   -7.310456    0.730263   -0.398707
  6.0200   -0.503176   -6.313210    0.589163   -3.209626
  6.0900   -0.873724   -3.920183    0.280915   -4.845096
  6.1600   -1.052002   -1.206606   -0.089150   -5.173078
  6.2300   -1.042649    1.328472   -0.443316   -4.551469
  6.3000   -0.866016    3.519311   -0.726356   -3.208077
  6.3700   -0.549946    5.223420   -0.892446   -1.223568
  6.4400   -0.134737    6.146870   -0.897656    1.360087
  6.5100    0.310616    5.723973   -0.702034    4.237040
  6.5800    0.666619    3.617306   -0.304470    6.350187
  6.6500    0.817039    0.677343    0.186992    6.684107
  6.7200    0.761447   -1.863919    0.631305    5.460413
  6.7900    0.556090   -3.597970    0.951450    3.436908
  6.8600    0.257732   -4.554156    1.112472    1.040409
  6.9300   -0.081492   -4.748443    1.097107   -1.533506
  7.0000   -0.407050   -4.076046    0.897781   -4.115263
  7.0700   -0.652138   -2.319377    0.520970   -6.327174
  7.1400   -0.731763    0.477753    0.011977   -7.297770
  7.2100   -0.585253    3.289569   -0.500718   -6.300480
  7.2800   -0.271224    4.916944   -0.870090   -3.894695
  7.3500    0.103119    5.215500   -1.045975   -1.171100
  7.4200    0.458946    4.556135   -1.034044    1.358052
  7.4900    0.740978    3.178822   -0.855847    3.527676
  7.5600    0.903981    1.172545   -0.540170    5.200489
  7.6300    0.905135   -1.414822   -0.127779    6.093351
  7.7000    0.705906   -4.283960    0.312900    5.658072
  7.7700    0.305380   -6.396829    0.664351    3.552222
  7.8400   -0.189650   -6.726558    0.810211    0.608547
  7.9100   -0.636338   -5.479239    0.749548   -1.929113
  7.9800   -0.956743   -3.429062    0.540135   -3.639808
  8.0500   -1.116407   -1.016491    0.239974   -4.559795
  8.1200   -1.099052    1.558351   -0.098236   -4.714455
  8.1900   -0.898238    4.125963   -0.420049   -4.009419
  8.2600   -0.521417    6.317878   -0.659555   -2.239147
  8.3300   -0.013735    7.282812   -0.733530    0.556426
  8.4000    0.498177    6.285726   -0.581655    3.369069
  8.4700    0.866267    3.867818   -0.261860    4.988868
  8.5400    1.039671    1.134497    0.116786    5.258405
  8.6100    1.025096   -1.388373    0.474316    4.561513
  8.6800    0.845299   -3.536383    0.755398    3.150534
  8.7500    0.530003   -5.177540    0.915391    1.122718
  8.8200    0.120443   -6.039330    0.912578   -1.468267
  8.8900   -0.315503   -5.590926    0.709834   -4.329241
  8.9600   -0.662286   -3.485842    0.306485   -6.441566
  9.0300   -0.803521   -0.538765   -0.191986   -6.767654
  9.1000   -0.737713    1.995395   -0.640987   -5.497386
  9.1700   -0.524166    3.682717   -0.961620   -3.420950
  9.2400   -0.222133    4.566393   -1.119920   -0.992756
  9.3100    0.115129    4.681351   -1.100605    1.582553
  9.3800    0.433256    3.943542   -0.898363    4.135633
  9.4500    0.667225    2.159310   -0.521617    6.306997
  9.5200    0.735559   -0.634669   -0.015383    7.265601
  9.5900    0.578371   -3.448068    0.495567    6.268929
  9.6600    0.252830   -5.060807    0.862267    3.839537
  9.7300   -0.130142   -5.301752    1.033103    1.096770
  9.8000   -0.489415   -4.567572    1.015815   -1.419470
  9.8700   -0.769602   -3.123189    0.834377   -3.545473
  9.9400   -0.926662   -1.074079    0.519449   -5.154620
 10.0100   -0.919973    1.520414    0.112730   -5.984866
 10.0800   -0.713804    4.372874   -0.318432   -5.522601
 10.1500   -0.307771    6.484360   -0.660434   -3.418212
 10.2200    0.194007    6.807330   -0.796982   -0.468036
 10.2900    0.645256    5.514805   -0.725959    2.062740
 10.3600    0.966079    3.412525   -0.508199    3.726690
 10.4300    1.123009    0.969157   -0.204223    4.573956
 10.5000    1.101761   -1.606156    0.132155    4.649152
 10.5700    0.898147   -4.144313    0.446659    3.878456
 10.6400    0.521558   -6.294579    0.675139    2.079926
 10.7100    0.016906   -7.246155    0.737848   -0.712428
 10.7800   -0.492904   -6.250077    0.575399   -3.526503
 10.8500   -0.858105   -3.809836    0.244138   -5.132700
 10.9200   -1.026281   -1.057896   -0.143179   -5.345500
 10.9900   -1.006210    1.451378   -0.504232   -4.574280
 11.0600   -0.823088    3.554986   -0.783578   -3.096764
 11.1300   -0.508512    5.131775   -0.937779   -1.026616
 11.2000   -0.104640    5.930022   -0.927304    1.571257
 11.2700    0.321691    5.453164   -0.717803    4.414853
 11.3400    0.658803    3.349384   -0.309225    6.525175
 11.4100    0.790605    0.396399    0.195721    6.845520
 11.4800    0.714299   -2.131119    0.649148    5.531445
 11.5500    0.492248   -3.771720    0.970123    3.403739
 11.6200    0.186258   -4.582494    1.125672    0.945648
 11.6900   -0.149301   -4.617879    1.102514   -1.629202
 11.7600   -0.460245   -3.814201    0.897583   -4.152041
 11.8300   -0.683289   -2.001051    0.521228   -6.280671
 11.9000   -0.740392    0.789650    0.018289   -7.224500
 11.9700   -0.572738    3.604317   -0.490202   -6.229158
 12.0400   -0.235787    5.204481   -0.853793   -3.778700
 12.1100    0.155889    5.389605   -1.019220   -1.017852
 12.1800    0.518757    4.581603   -0.996292    1.484131
 12.2500    0.797314    3.071232   -0.811441    3.564963
 12.3200    0.948730    0.980317   -0.497197    5.109050
 12.3900    0.934558   -1.620789   -0.096174    5.874859
 12.4600    0.721819   -4.455176    0.325283    5.382684
 12.5300    0.310833   -6.563975    0.657402    3.279410
 12.6000   -0.197137   -6.882161    0.784400    0.323897
 12.6700   -0.652669   -5.547255    0.702747   -2.200502
 12.7400   -0.973753   -3.394546    0.476330   -3.817799
 12.8100   -1.127906   -0.922182    0.168255   -4.592012
 12.8800   -1.102859    1.651736   -0.166552   -4.587550
 12.9500   -0.896662    4.158859   -0.474002   -3.750812
 13.0200   -0.520618    6.265319   -0.691665   -1.922742
 13.0900   -0.019518    7.200660   -0.743185    0.866284
 13.1600    0.487474    6.206165   -0.570385    3.681452
 13.2300    0.849345    3.746118   -0.227782    5.276086
 13.3000    1.011931    0.976619    0.168267    5.434019
 13.3700    0.986072   -1.517761    0.532980    4.589504
 13.4400    0.799444   -3.575442    0.810797    3.046567
 13.5100    0.485510   -5.086489    0.959500    0.935167
 13.5800    0.087336   -5.819436    0.941721   -1.669010
 13.6500   -0.329211   -5.311234    0.725838   -4.493839
 13.7200   -0.656237   -3.208346    0.312583   -6.600730
 13.7900   -0.778379   -0.250572   -0.198264   -6.917190
 13.8600   -0.691317    2.270857   -0.655824   -5.562189
 13.9300   -0.460459    3.864918   -0.976970   -3.384900
 14.0000   -0.150229    4.602516   -1.129710   -0.898713
 14.0700    0.183893    4.558182   -1.102790    1.673805
 14.1400    0.487917    3.688323   -0.895377    4.164808
 14.2100    0.700258    1.845050   -0.519717    6.248574
 14.2800    0.746224   -0.942284   -0.020577    7.174667
 14.3500    0.568338   -3.757849    0.484736    6.181092
 14.4200    0.220125   -5.347447    0.844776    3.712080
 14.4900   -0.180304   -5.478696    1.004428    0.934177
 14.5600   -0.546893   -4.597946    0.975561   -1.552297
 14.6300   -0.824017   -3.022738    0.787106   -3.586460
 14.7000   -0.970076   -0.891151    0.473457   -5.064136
 14.7700   -0.948778    1.715918    0.078127   -5.763812
 14.8400   -0.729847    4.530844   -0.333477   -5.238885
 14.9100   -0.314460    6.635408   -0.655317   -3.136247
 14.9800    0.199110    6.950546   -0.772552   -0.176468
 15.0500    0.658617    5.576196   -0.680022    2.342151
 15.1200    0.979777    3.374757   -0.444650    3.913064
 15.1900    1.131083    0.875192   -0.132193    4.614007
 15.2600    1.102304   -1.695453    0.201311    4.529790
 15.3300    0.893719   -4.169931    0.501977    3.626764
 15.4000    0.518514   -6.230484    0.709057    1.768028
 15.4700    0.021451   -7.146551    0.749501   -1.017603
 15.5400   -0.482003   -6.153941    0.566593   -3.833454
 15.6100   -0.840100   -3.676576    0.212817   -5.418494
 15.6800   -0.996724   -0.890510   -0.191996   -5.523587
 15.7500   -0.964772    1.587769   -0.560485   -4.606891
 15.8200   -0.774436    3.598053   -0.836961   -2.999715
 15.8900   -0.461044    5.042035   -0.980445   -0.848251
 15.9600   -0.068552    5.708048   -0.955716    1.761515
