20000  0.0200        50000.0000        20000000.0000      0.5        
2.2462E-08    0.7090        -20.1229      21.9509       0.0000        0.0000        0.0000        
2.2462E-08    351.4001      1778.8236     -119.0831     0.0000        0.0000        0.0000        
2.2462E-08    -233.0352     -489.5951     -207.7156     0.0000        0.0000        0.0000        
2.2462E-08    -6746.8040    -827.1954     1628.5703     0.0000        0.0000        0.0000        
2.2462E-08    1427.5458     498.4148      3852.0912     0.0000        0.0000        0.0000        
2.2462E-08    1938.2625     93.8253       -706.9476     0.0000        0.0000        0.0000        
2.2462E-08    -687.9954     392.5060      1373.7727     0.0000        0.0000        0.0000        
2.2462E-08    2506.4403     -1171.0558    -500.2960     0.0000        0.0000        0.0000        
2.2462E-08    3655.5824     2383.7135     -235.3814     0.0000        0.0000        0.0000        
2.2462E-08    -780.2345     -2463.8794    440.4540      0.0000        0.0000        0.0000        
2.2462E-08    -392.6587     5008.1118     -3093.8026    0.0000        0.0000        0.0000        
2.2462E-08    -242.4184     452.7853      -275.0977     0.0000        0.0000        0.0000        
2.2462E-08    2151.9811     -121.3144     -1287.5235    0.0000        0.0000        0.0000        
2.2462E-08    1314.8448     -144.7397     775.8448      0.0000        0.0000        0.0000        
2.2462E-08    -1525.4788    -2142.3328    -1545.7673    0.0000        0.0000        0.0000        
2.2462E-08    497.6805      -440.3946     -181.3548     0.0000        0.0000        0.0000        
2.2462E-08    131.1249      -1260.6658    162.5125      0.0000        0.0000        0.0000        
2.2462E-08    -249.5287     1581.4531     986.1589      0.0000        0.0000        0.0000        
2.2462E-08    -1125.6243    95.5846       1011.2829     0.0000        0.0000        0.0000        
2.2462E-08    2929.3975     1171.8627     -4493.6747    0.0000        0.0000        0.0000        
2.2462E-08    -5676.8105    -583.1474     -51.6236      0.0000        0.0000        0.0000        
2.2462E-08    -322.0819     12.1952       -1366.2757    0.0000        0.0000        0.0000        
2.2462E-08    685.2664      -233.3487     1031.4819     0.0000        0.0000        0.0000        
2.2462E-08    -517.2814     461.0239      -0.9799       0.0000        0.0000        0.0000        
2.2462E-08    -711.2215     -134.5032     -1067.3451    0.0000        0.0000        0.0000        
2.2462E-08    822.8971      267.8556      -1619.3571    0.0000        0.0000        0.0000        
2.2462E-08    1328.2917     -2496.6574    -1816.3531    0.0000        0.0000        0.0000        
2.2462E-08    -81.7335      -200.7215     839.6305      0.0000        0.0000        0.0000        
2.2462E-08    -398.5178     -4592.7686    -1236.6227    0.0000        0.0000        0.0000        
2.2462E-08    109.3230      -92.1042      -3067.2744    0.0000        0.0000        0.0000        
2.2462E-08    -640.3843     869.6923      453.7817      0.0000        0.0000        0.0000        
2.2462E-08    1117.9267     -1623.3525    -365.2950     0.0000        0.0000        0.0000        
2.2462E-08    -147.7701     1211.4927     -1141.3058    0.0000        0.0000        0.0000        
2.2462E-08    -1642.3985    335.6351      -125.4180     0.0000        0.0000        0.0000        
2.2462E-08    573.4209      829.3365      847.2903      0.0000        0.0000        0.0000        
2.2462E-08    1738.9688     366.4377      -1349.6830    0.0000        0.0000        0.0000        
2.2462E-08    2001.8530     -576.6746     6.3326        0.0000        0.0000        0.0000        
2.2462E-08    2497.3222     -2046.5474    -354.5970     0.0000        0.0000        0.0000        
2.2462E-08    968.3709      1520.9930     -1691.0457    0.0000        0.0000        0.0000        
2.2462E-08    688.0677      736.6709      -479.3103     0.0000        0.0000        0.0000        
2.2462E-08    674.1493      12.7072       340.5467      0.0000        0.0000        0.0000        
2.2462E-08    -135.5434     -525.4334     1587.4990     0.0000        0.0000        0.0000        
2.2462E-08    2578.9238     5561.5404     3733.8137     0.0000        0.0000        0.0000        
2.2462E-08    -511.6267     -723.6972     -1083.3200    0.0000        0.0000        0.0000        
2.2462E-08    -661.2808     577.0083      -341.5667     0.0000        0.0000        0.0000        
2.2462E-08    959.4338      1278.3978     0.8279        0.0000        0.0000        0.0000        
2.2462E-08    -1401.5990    -890.8240     -1588.2171    0.0000        0.0000        0.0000        
2.2462E-08    5065.1235     6803.9463     -958.5578     0.0000        0.0000        0.0000        
2.2462E-08    8725.7422     10796.6142    2576.2216     0.0000        0.0000        0.0000        
2.2462E-08    -1908.7568    137.9855      1092.4195     0.0000        0.0000        0.0000        
2.2462E-08    498.4704      504.9695      -1691.9633    0.0000        0.0000        0.0000        
2.2462E-08    -693.1480     -731.3683     390.6867      0.0000        0.0000        0.0000        
2.2462E-08    -599.5132     -574.6765     -263.5704     0.0000        0.0000        0.0000        
2.2462E-08    -3228.7398    481.6484      1906.5299     0.0000        0.0000        0.0000        
2.2462E-08    1269.7357     228.8062      951.4066      0.0000        0.0000        0.0000        
2.2462E-08    3483.8290     4321.8105     825.0088      0.0000        0.0000        0.0000        
2.2462E-08    5236.9462     5660.9087     1406.0971     0.0000        0.0000        0.0000        
2.2462E-08    1566.2991     2545.1345     4213.2834     0.0000        0.0000        0.0000        
2.2462E-08    -12.6278      657.2745      183.8441      0.0000        0.0000        0.0000        
2.2462E-08    -710.1534     204.8326      -507.8400     0.0000        0.0000        0.0000        
2.2462E-08    536.3515      -1381.3628    142.0143      0.0000        0.0000        0.0000        
2.2462E-08    1408.6671     6348.5377     -2069.7831    0.0000        0.0000        0.0000        
2.2462E-08    -1.2569       1592.7139     -2263.6431    0.0000        0.0000        0.0000        
2.2462E-08    -4617.3125    -172.8692     266.0073      0.0000        0.0000        0.0000        
2.2462E-08    66.8210       -1819.1242    -1496.8024    0.0000        0.0000        0.0000        
2.2462E-08    -528.6325     -582.7128     -1650.9738    0.0000        0.0000        0.0000        
2.2462E-08    -499.2802     -1237.8221    -1139.7991    0.0000        0.0000        0.0000        
2.2462E-08    628.8093      -185.1955     -2834.7999    0.0000        0.0000        0.0000        
2.2462E-08    -3929.7364    -941.5072     1877.5428     0.0000        0.0000        0.0000        
2.2462E-08    -1049.2765    629.2170      1593.2671     0.0000        0.0000        0.0000        
2.2462E-08    -1378.1612    545.2654      -1696.7206    0.0000        0.0000        0.0000        
2.2462E-08    -448.0929     -2043.3549    -2291.4258    0.0000        0.0000        0.0000        
2.2462E-08    -177.8448     -3413.6847    -1550.4646    0.0000        0.0000        0.0000        
2.2462E-08    -261.1629     -41.3430      -321.2113     0.0000        0.0000        0.0000        
2.2462E-08    -206.1007     -880.9300     1593.4736     0.0000        0.0000        0.0000        
2.2462E-08    -748.4738     -1645.2426    -643.4178     0.0000        0.0000        0.0000        
2.2462E-08    397.4133      -445.7686     -900.0801     0.0000        0.0000        0.0000        
2.2462E-08    3371.6918     4033.9572     -463.9104     0.0000        0.0000        0.0000        
2.2462E-08    78.9288       358.7356      -1752.1565    0.0000        0.0000        0.0000        
2.2462E-08    -1644.3685    -151.8894     654.6669      0.0000        0.0000        0.0000        
2.2462E-08    -4923.3730    1018.5563     610.5274      0.0000        0.0000        0.0000        
2.2462E-08    881.2633      3573.5409     1030.7905     0.0000        0.0000        0.0000        
2.2462E-08    -30402.5709   -32575.1441   42806.9040    0.0000        0.0000        0.0000        
2.2462E-08    118.5604      0.6548        2428.0321     0.0000        0.0000        0.0000        
2.2462E-08    -1301.3030    2802.9136     -1577.5369    0.0000        0.0000        0.0000        
2.2462E-08    -664.1575     -1424.4405    -616.1469     0.0000        0.0000        0.0000        
2.2462E-08    -206.9210     -783.7969     -737.2890     0.0000        0.0000        0.0000        
2.2462E-08    2092.9191     1180.5287     3329.7748     0.0000        0.0000        0.0000        
2.2462E-08    735.8099      3183.7923     -876.7583     0.0000        0.0000        0.0000        
2.2462E-08    -467.4732     392.5853      937.0339      0.0000        0.0000        0.0000        
2.2462E-08    -2825.2270    2341.6122     -7366.2713    0.0000        0.0000        0.0000        
2.2462E-08    -248.5124     1144.3268     -487.5039     0.0000        0.0000        0.0000        
2.2462E-08    -2548.4548    1350.1613     -1988.9645    0.0000        0.0000        0.0000        
2.2462E-08    1028.0816     73.2220       797.7249      0.0000        0.0000        0.0000        
2.2462E-08    10.1556       271.7165      -1023.4296    0.0000        0.0000        0.0000        
2.2462E-08    -2194.3039    1633.6942     2897.2494     0.0000        0.0000        0.0000        
